Bird ID,Date,Fate,Site,,From Nov1-Feb29
230664,2/14/2023,Alive,TTRS,,
230664,2/15/2023,Alive,TTRS,,
230664,2/20/2023,Alive,TTRS,,
230664,2/24/2023,Alive,TTRS,,
230664,2/25/2023,Alive,TTRS,,
230667,11/17/2023,Alive,TTRS,,
230667,11/20/2023,Alive,TTRS,,
230667,12/1/2023,Alive,TTRS,,
230667,12/5/2023,Alive,TTRS,,
230667,12/7/2023,Alive,TTRS,,
230667,12/11/2023,Alive,TTRS,,
230667,12/18/2023,Alive,TTRS,,
230667,1/6/2024,Alive,TTRS,,
230667,1/22/2024,Alive,TTRS,,
230667,1/29/2024,Alive,TTRS,,
230667,1/31/2024,Alive,TTRS,,
230667,1/31/2024,Alive,TTRS,,
230667,2/2/2024,Alive,TTRS,,
230667,2/5/2024,Alive,TTRS,,
230667,2/8/2024,Alive,TTRS,,
230667,2/10/2024,Alive,TTRS,,
230667,2/12/2024,Alive,TTRS,,
230667,2/17/2024,Alive,TTRS,,
230667,2/19/2024,Alive,TTRS,,
230667,2/23/2024,Alive,TTRS,,
230667,2/27/2024,Alive,TTRS,,
230670,1/8/2023,Alive,TTRS,,
230670,1/8/2023,Alive,TTRS,,
230670,1/20/2023,Alive,TTRS,,
230670,1/20/2023,Alive,TTRS,,
230670,1/24/2023,Alive,TTRS,,
230670,1/24/2023,Alive,TTRS,,
230670,1/27/2023,Alive,TTRS,,
230670,1/27/2023,Alive,TTRS,,
230670,1/30/2023,Alive,TTRS,,
230670,1/30/2023,Alive,TTRS,,
230670,2/2/2023,Alive,TTRS,,
230670,2/2/2023,Alive,TTRS,,
230670,2/7/2023,Alive,TTRS,,
230670,2/7/2023,Alive,TTRS,,
230670,2/9/2023,Alive,TTRS,,
230670,2/9/2023,Alive,TTRS,,
230670,2/14/2023,Alive,TTRS,,
230670,2/14/2023,Alive,TTRS,,
230670,2/15/2023,Alive,TTRS,,
230670,2/15/2023,Alive,TTRS,,
230670,2/20/2023,Alive,TTRS,,
230670,2/20/2023,Alive,TTRS,,
230670,2/24/2023,Alive,TTRS,,
230670,2/24/2023,Alive,TTRS,,
230670,2/25/2023,Alive,TTRS,,
230670,2/25/2023,Alive,TTRS,,
230670,1/5/2024,Alive,TTRS,,
230670,1/7/2024,Alive,TTRS,,
230670,1/19/2024,Alive,TTRS,,
230670,1/22/2024,Alive,TTRS,,
230670,1/29/2024,Alive,TTRS,,
230670,1/31/2024,Alive,TTRS,,
230670,2/2/2024,Alive,TTRS,,
230670,2/5/2024,Alive,TTRS,,
230670,2/8/2024,Alive,TTRS,,
230670,2/10/2024,Alive,TTRS,,
230670,2/12/2024,Alive,TTRS,,
230670,2/17/2024,Alive,TTRS,,
230670,2/19/2024,Alive,TTRS,,
230670,2/22/2024,Alive,TTRS,,
230670,2/23/2024,Alive,TTRS,,
230670,2/27/2024,Alive,TTRS,,
230670,2/27/2024,Alive,TTRS,,
230690,1/9/2023,Alive,TTRS,,
230690,1/20/2023,Alive,TTRS,,
230690,1/24/2023,Alive,TTRS,,
230690,1/26/2023,Alive,TTRS,,
230690,1/30/2023,Alive,TTRS,,
230690,2/2/2023,Alive,TTRS,,
230690,2/7/2023,Alive,TTRS,,
230690,2/9/2023,Alive,TTRS,,
230690,2/14/2023,Alive,TTRS,,
230690,2/15/2023,Alive,TTRS,,
230690,2/20/2023,Alive,TTRS,,
230690,2/24/2023,Alive,TTRS,,
230690,2/25/2023,Alive,TTRS,,
230690,2/27/2023,Alive,TTRS,,
230691,1/9/2023,Alive,TTRS,,
230691,1/20/2023,Alive,TTRS,,
230691,1/24/2023,Alive,TTRS,,
230691,1/26/2023,Alive,TTRS,,
230691,1/30/2023,Alive,TTRS,,
230691,2/2/2023,Alive,TTRS,,
230691,2/7/2023,Alive,TTRS,,
230691,2/9/2023,Alive,TTRS,,
230691,2/14/2023,Alive,TTRS,,
230691,2/15/2023,Alive,TTRS,,
230691,2/20/2023,Alive,TTRS,,
230691,2/24/2023,Alive,TTRS,,
230691,2/25/2023,Alive,TTRS,,
230691,2/27/2023,Alive,TTRS,,
230693,1/9/2023,Alive,TTRS,,
230693,1/20/2023,Alive,TTRS,,
230693,1/24/2023,Alive,TTRS,,
230693,1/26/2023,Alive,TTRS,,
230693,1/30/2023,Alive,TTRS,,
230693,2/2/2023,Alive,TTRS,,
230693,2/7/2023,Alive,TTRS,,
230693,2/9/2023,Alive,TTRS,,
230693,2/14/2023,Alive,TTRS,,
230693,2/15/2023,Alive,TTRS,,
230693,2/20/2023,Alive,TTRS,,
230693,2/24/2023,Alive,TTRS,,
230693,2/25/2023,Alive,TTRS,,
230693,2/27/2023,Alive,TTRS,,
230715,11/15/2023,Alive,TTRS,,
230715,11/20/2023,Alive,TTRS,,
230715,11/30/2023,Alive,TTRS,,
230715,12/4/2023,Alive,TTRS,,
230715,12/7/2023,Alive,TTRS,,
230715,12/11/2023,Alive,TTRS,,
230715,12/14/2023,Alive,TTRS,,
230715,12/18/2023,Alive,TTRS,,
230715,12/29/2023,Alive,TTRS,,
230715,1/12/2024,Alive,TTRS,,
230715,1/19/2024,Alive,TTRS,,
230715,1/23/2024,Alive,TTRS,,
230715,1/29/2024,Alive,TTRS,,
230715,1/31/2024,Alive,TTRS,,
230715,2/2/2024,Alive,TTRS,,
230715,2/5/2024,Alive,TTRS,,
230715,2/8/2024,Alive,TTRS,,
230715,2/20/2024,Alive,TTRS,,
230715,2/23/2024,Alive,TTRS,,
230715,2/27/2024,Alive,TTRS,,
230732,1/12/2023,Alive,TTRS,,
230732,1/20/2023,Alive,TTRS,,
230732,1/24/2023,Alive,TTRS,,
230732,1/27/2023,Alive,TTRS,,
230732,1/30/2023,Alive,TTRS,,
230732,2/2/2023,Alive,TTRS,,
230732,2/7/2023,Alive,TTRS,,
230732,2/9/2023,Alive,TTRS,,
230732,2/14/2023,Alive,TTRS,,
230732,2/15/2023,Alive,TTRS,,
230732,2/20/2023,Alive,TTRS,,
230732,2/24/2023,Alive,TTRS,,
230732,2/25/2023,Alive,TTRS,,
230732,2/27/2023,Alive,TTRS,,
230734,1/12/2023,Alive,TTRS,,
230734,1/20/2023,Alive,TTRS,,
230734,1/24/2023,Alive,TTRS,,
230734,1/27/2023,Alive,TTRS,,
230734,1/30/2023,Alive,TTRS,,
230734,2/2/2023,Alive,TTRS,,
230734,2/7/2023,Alive,TTRS,,
230734,2/9/2023,Alive,TTRS,,
230734,2/14/2023,Alive,TTRS,,
230734,2/15/2023,Alive,TTRS,,
230734,2/20/2023,Alive,TTRS,,
230734,2/24/2023,Alive,TTRS,,
230734,2/25/2023,Alive,TTRS,,
230734,2/27/2023,Alive,TTRS,,
230735,1/12/2023,Alive,TTRS,,
230735,1/20/2023,Alive,TTRS,,
230735,1/24/2023,Alive,TTRS,,
230735,1/27/2023,Alive,TTRS,,
230735,1/30/2023,Alive,TTRS,,
230735,2/2/2023,Alive,TTRS,,
230735,2/7/2023,Alive,TTRS,,
230735,2/9/2023,Alive,TTRS,,
230735,2/14/2023,Alive,TTRS,,
230735,2/15/2023,Alive,TTRS,,
230735,2/20/2023,Alive,TTRS,,
230735,2/24/2023,Alive,TTRS,,
230735,2/25/2023,Alive,TTRS,,
230735,2/27/2023,Alive,TTRS,,
230792,11/15/2023,Alive,TTRS,,
230792,11/20/2023,Alive,TTRS,,
230792,11/30/2023,Alive,TTRS,,
230792,12/4/2023,Alive,TTRS,,
230792,12/7/2023,Alive,TTRS,,
230792,12/11/2023,Alive,TTRS,,
230792,12/14/2023,Alive,TTRS,,
230792,12/18/2023,Alive,TTRS,,
230792,12/29/2023,Alive,TTRS,,
230792,1/6/2024,Alive,TTRS,,
230792,1/8/2024,Alive,TTRS,,
230792,1/13/2024,Alive,TTRS,,
230792,1/19/2024,Alive,TTRS,,
230792,1/23/2024,Alive,TTRS,,
230792,1/29/2024,Alive,TTRS,,
230792,1/31/2024,Alive,TTRS,,
230792,2/2/2024,Alive,TTRS,,
230792,2/5/2024,Alive,TTRS,,
230792,2/8/2024,Alive,TTRS,,
230792,2/15/2024,Harvest,TTRS,,
231006,11/14/2023,Alive,TTRS,,
231006,11/20/2023,Alive,TTRS,,
231006,12/1/2023,Alive,TTRS,,
231006,12/4/2023,Alive,TTRS,,
231006,12/8/2023,Alive,TTRS,,
231006,12/14/2023,Alive,TTRS,,
231006,12/20/2023,Alive,TTRS,,
231006,12/29/2023,Alive,TTRS,,
231006,1/11/2024,Alive,TTRS,,
231006,1/19/2024,Alive,TTRS,,
231006,1/22/2024,Alive,TTRS,,
231006,1/30/2024,Alive,TTRS,,
231006,2/2/2024,Alive,TTRS,,
231006,2/5/2024,Alive,TTRS,,
231006,2/6/2024,Alive,TTRS,,
231006,2/8/2024,Alive,TTRS,,
231006,2/11/2024,Alive,TTRS,,
231006,2/13/2024,Alive,TTRS,,
231006,2/16/2024,Alive,TTRS,,
231006,2/18/2024,Alive,TTRS,,
231006,2/20/2024,Alive,TTRS,,
231006,2/22/2024,Alive,TTRS,,
231006,2/23/2024,Alive,TTRS,,
231006,2/27/2024,Alive,TTRS,,
231008,11/14/2023,Alive,TTRS,,
231008,11/20/2023,Alive,TTRS,,
231008,12/1/2023,Alive,TTRS,,
231008,12/4/2023,Alive,TTRS,,
231008,12/8/2023,Alive,TTRS,,
231008,12/14/2023,Alive,TTRS,,
231008,12/20/2023,Alive,TTRS,,
231008,12/29/2023,Alive,TTRS,,
231008,1/11/2024,Alive,TTRS,,
231008,1/19/2024,Alive,TTRS,,
231008,1/22/2024,Alive,TTRS,,
231008,1/30/2024,Alive,TTRS,,
231008,2/2/2024,Alive,TTRS,,
231008,2/5/2024,Alive,TTRS,,
231008,2/6/2024,Alive,TTRS,,
231008,2/8/2024,Alive,TTRS,,
231008,2/11/2024,Alive,TTRS,,
231008,2/13/2024,Alive,TTRS,,
231008,2/16/2024,Alive,TTRS,,
231008,2/18/2024,Alive,TTRS,,
231008,2/20/2024,Alive,TTRS,,
231008,2/22/2024,Alive,TTRS,,
231008,2/23/2024,Alive,TTRS,,
231008,2/27/2024,Alive,TTRS,,
231011,11/14/2023,Alive,TTRS,,
231011,11/20/2023,Alive,TTRS,,
231011,12/1/2023,Alive,TTRS,,
231011,12/4/2023,Alive,TTRS,,
231011,12/8/2023,Alive,TTRS,,
231011,12/14/2023,Alive,TTRS,,
231011,12/20/2023,Alive,TTRS,,
231011,12/29/2023,Alive,TTRS,,
231011,1/11/2024,Alive,TTRS,,
231011,1/19/2024,Alive,TTRS,,
231011,1/22/2024,Alive,TTRS,,
231011,1/29/2024,Alive,TTRS,,
231011,2/2/2024,Alive,TTRS,,
231011,2/5/2024,Alive,TTRS,,
231011,2/6/2024,Alive,TTRS,,
231011,2/8/2024,Alive,TTRS,,
231011,2/11/2024,Alive,TTRS,,
231011,2/13/2024,Alive,TTRS,,
231011,2/15/2024,Alive,TTRS,,
231011,2/16/2024,Alive,TTRS,,
231011,2/19/2024,Alive,TTRS,,
231011,2/21/2024,Alive,TTRS,,
231011,2/23/2024,Alive,TTRS,,
231011,2/27/2024,Alive,TTRS,,
231014,11/14/2023,Alive,TTRS,,
231014,11/20/2023,Alive,TTRS,,
231014,12/1/2023,Alive,TTRS,,
231014,12/4/2023,Alive,TTRS,,
231014,12/8/2023,Alive,TTRS,,
231014,12/14/2023,Alive,TTRS,,
231014,12/20/2023,Alive,TTRS,,
231014,12/29/2023,Alive,TTRS,,
231014,1/11/2024,Alive,TTRS,,
231014,1/19/2024,Alive,TTRS,,
231014,1/22/2024,Alive,TTRS,,
231014,1/29/2024,Alive,TTRS,,
231014,2/2/2024,Alive,TTRS,,
231014,2/5/2024,Alive,TTRS,,
231014,2/6/2024,Alive,TTRS,,
231014,2/8/2024,Alive,TTRS,,
231014,2/11/2024,Alive,TTRS,,
231014,2/13/2024,Alive,TTRS,,
231014,2/15/2024,Alive,TTRS,,
231014,2/16/2024,Alive,TTRS,,
231014,2/19/2024,Alive,TTRS,,
231014,2/21/2024,Alive,TTRS,,
231014,2/23/2024,Alive,TTRS,,
231014,2/27/2024,Alive,TTRS,,
231015,11/14/2023,Alive,TTRS,,
231015,12/1/2023,Alive,TTRS,,
231015,12/4/2023,Alive,TTRS,,
231015,12/8/2023,Alive,TTRS,,
231015,12/14/2023,Alive,TTRS,,
231015,12/20/2023,Alive,TTRS,,
231015,12/29/2023,Alive,TTRS,,
231015,1/11/2024,Alive,TTRS,,
231015,1/19/2024,Alive,TTRS,,
231015,1/22/2024,Alive,TTRS,,
231015,1/29/2024,Alive,TTRS,,
231015,2/2/2024,Alive,TTRS,,
231015,2/5/2024,Alive,TTRS,,
231015,2/6/2024,Alive,TTRS,,
231015,2/8/2024,Alive,TTRS,,
231015,2/11/2024,Alive,TTRS,,
231015,2/13/2024,Alive,TTRS,,
231015,2/15/2024,Alive,TTRS,,
231015,2/16/2024,Alive,TTRS,,
231015,2/19/2024,Alive,TTRS,,
231015,2/21/2024,Alive,TTRS,,
231015,2/23/2024,Alive,TTRS,,
231015,2/27/2024,Alive,TTRS,,
231017,1/6/2024,Alive,TTRS,,
231017,1/19/2024,Alive,TTRS,,
231017,1/22/2024,Alive,TTRS,,
231017,1/29/2024,Alive,TTRS,,
231017,2/2/2024,Alive,TTRS,,
231017,2/5/2024,Alive,TTRS,,
231017,2/6/2024,Alive,TTRS,,
231017,2/8/2024,Alive,TTRS,,
231017,2/11/2024,Alive,TTRS,,
231017,2/13/2024,Alive,TTRS,,
231017,2/16/2024,Alive,TTRS,,
231017,2/18/2024,Alive,TTRS,,
231017,2/20/2024,Alive,TTRS,,
231017,2/22/2024,Alive,TTRS,,
231017,2/23/2024,Alive,TTRS,,
231017,2/27/2024,Alive,TTRS,,
231020,11/14/2023,Alive,TTRS,,
231020,11/20/2023,Alive,TTRS,,
231020,12/1/2023,Alive,TTRS,,
231020,12/4/2023,Alive,TTRS,,
231020,12/8/2023,Alive,TTRS,,
231020,12/14/2023,Alive,TTRS,,
231020,12/20/2023,Alive,TTRS,,
231020,12/29/2023,Alive,TTRS,,
231020,1/11/2024,Alive,TTRS,,
231020,1/19/2024,Alive,TTRS,,
231020,1/22/2024,Alive,TTRS,,
231020,1/29/2024,Alive,TTRS,,
231020,2/2/2024,Alive,TTRS,,
231020,2/5/2024,Alive,TTRS,,
231020,2/6/2024,Alive,TTRS,,
231020,2/8/2024,Alive,TTRS,,
231020,2/11/2024,Alive,TTRS,,
231020,2/13/2024,Alive,TTRS,,
231020,2/16/2024,Alive,TTRS,,
231020,2/18/2024,Alive,TTRS,,
231020,2/20/2024,Alive,TTRS,,
231020,2/22/2024,Alive,TTRS,,
231020,2/23/2024,Alive,TTRS,,
231020,2/27/2024,Alive,TTRS,,
231021,11/14/2023,Alive,TTRS,,
231021,11/20/2023,Alive,TTRS,,
231021,12/1/2023,Alive,TTRS,,
231021,12/4/2023,Alive,TTRS,,
231021,12/8/2023,Alive,TTRS,,
231021,12/14/2023,Alive,TTRS,,
231021,12/20/2023,Alive,TTRS,,
231021,12/29/2023,Alive,TTRS,,
231021,1/11/2024,Alive,TTRS,,
231021,1/19/2024,Alive,TTRS,,
231021,1/22/2024,Alive,TTRS,,
231021,1/29/2024,Alive,TTRS,,
231021,2/2/2024,Alive,TTRS,,
231021,2/5/2024,Alive,TTRS,,
231021,2/6/2024,Alive,TTRS,,
231021,2/8/2024,Alive,TTRS,,
231021,2/11/2024,Alive,TTRS,,
231021,2/13/2024,Alive,TTRS,,
231021,2/16/2024,Alive,TTRS,,
231021,2/18/2024,Alive,TTRS,,
231021,2/20/2024,Alive,TTRS,,
231021,2/22/2024,Alive,TTRS,,
231021,2/23/2024,Alive,TTRS,,
231021,2/27/2024,Alive,TTRS,,
231024,11/14/2023,Alive,TTRS,,
231024,11/20/2023,Alive,TTRS,,
231024,12/1/2023,Alive,TTRS,,
231024,12/4/2023,Alive,TTRS,,
231024,12/8/2023,Alive,TTRS,,
231024,12/14/2023,Alive,TTRS,,
231024,12/20/2023,Alive,TTRS,,
231024,12/29/2023,Alive,TTRS,,
231024,1/6/2024,Alive,TTRS,,
231024,1/11/2024,Alive,TTRS,,
231024,1/19/2024,Alive,TTRS,,
231024,1/22/2024,Alive,TTRS,,
231024,1/29/2024,Alive,TTRS,,
231024,2/2/2024,Alive,TTRS,,
231024,2/5/2024,Alive,TTRS,,
231024,2/6/2024,Alive,TTRS,,
231024,2/8/2024,Alive,TTRS,,
231024,2/11/2024,Alive,TTRS,,
231024,2/13/2024,Alive,TTRS,,
231024,2/16/2024,Alive,TTRS,,
231024,2/18/2024,Alive,TTRS,,
231024,2/20/2024,Alive,TTRS,,
231024,2/22/2024,Alive,TTRS,,
231024,2/23/2024,Alive,TTRS,,
231024,2/27/2024,Alive,TTRS,,
231033,11/14/2023,Alive,TTRS,,
231033,12/1/2023,Alive,TTRS,,
231033,12/4/2023,Alive,TTRS,,
231033,12/8/2023,Alive,TTRS,,
231033,12/14/2023,Alive,TTRS,,
231033,12/20/2023,Alive,TTRS,,
231033,12/29/2023,Alive,TTRS,,
231033,1/11/2024,Alive,TTRS,,
231033,1/19/2024,Alive,TTRS,,
231033,1/22/2024,Alive,TTRS,,
231033,1/29/2024,Alive,TTRS,,
231033,1/30/2024,Alive,TTRS,,
231033,2/2/2024,Alive,TTRS,,
231033,2/5/2024,Alive,TTRS,,
231033,2/7/2024,Alive,TTRS,,
231033,2/13/2024,Alive,TTRS,,
231033,2/15/2024,Alive,TTRS,,
231033,2/16/2024,Alive,TTRS,,
231033,2/19/2024,Alive,TTRS,,
231033,2/20/2024,Harvest,TTRS,,
231210,11/14/2023,Alive,TTRS,,
231210,11/20/2023,Alive,TTRS,,
231210,11/30/2023,Alive,TTRS,,
231210,12/4/2023,Alive,TTRS,,
231210,12/7/2023,Alive,TTRS,,
231210,12/11/2023,Alive,TTRS,,
231210,12/15/2023,Alive,TTRS,,
231210,12/18/2023,Alive,TTRS,,
231210,12/29/2023,Alive,TTRS,,
231210,1/5/2024,Alive,TTRS,,
231210,1/7/2024,Alive,TTRS,,
231210,1/11/2024,Alive,TTRS,,
231210,1/19/2024,Alive,TTRS,,
231210,1/19/2024,Alive,TTRS,,
231210,1/22/2024,Alive,TTRS,,
231210,1/22/2024,Alive,TTRS,,
231210,1/31/2024,Alive,TTRS,,
231210,2/1/2024,Alive,TTRS,,
231210,2/3/2024,Alive,TTRS,,
231210,2/6/2024,Dead,TTRS,,
231213,11/15/2023,Alive,TTRS,,
231213,11/20/2023,Alive,TTRS,,
231213,12/1/2023,Alive,TTRS,,
231213,12/4/2023,Alive,TTRS,,
231213,12/7/2023,Alive,TTRS,,
231213,12/11/2023,Alive,TTRS,,
231213,12/15/2023,Alive,TTRS,,
231213,12/18/2023,Alive,TTRS,,
231213,12/29/2023,Alive,TTRS,,
231213,1/11/2024,Alive,TTRS,,
231213,1/18/2024,Alive,TTRS,,
231213,1/22/2024,Alive,TTRS,,
231213,1/31/2024,Alive,TTRS,,
231213,2/1/2024,Alive,TTRS,,
231213,2/3/2024,Alive,TTRS,,
231213,2/6/2024,Alive,TTRS,,
231213,2/9/2024,Alive,TTRS,,
231213,2/13/2024,Alive,TTRS,,
231213,2/16/2024,Alive,TTRS,,
231213,2/19/2024,Alive,TTRS,,
231213,2/22/2024,Alive,TTRS,,
231213,2/29/2024,Alive,TTRS,,
231215,11/15/2023,Alive,TTRS,,
231215,11/20/2023,Alive,TTRS,,
231215,12/1/2023,Alive,TTRS,,
231215,12/4/2023,Alive,TTRS,,
231215,12/7/2023,Alive,TTRS,,
231215,12/11/2023,Alive,TTRS,,
231215,12/15/2023,Alive,TTRS,,
231215,12/18/2023,Alive,TTRS,,
231215,12/29/2023,Alive,TTRS,,
231215,1/8/2024,Alive,TTRS,,
231215,1/11/2024,Alive,TTRS,,
231215,1/18/2024,Alive,TTRS,,
231215,1/22/2024,Alive,TTRS,,
231215,1/31/2024,Alive,TTRS,,
231215,2/1/2024,Alive,TTRS,,
231215,2/3/2024,Alive,TTRS,,
231215,2/6/2024,Alive,TTRS,,
231215,2/9/2024,Alive,TTRS,,
231215,2/13/2024,Alive,TTRS,,
231215,2/16/2024,Alive,TTRS,,
231215,2/19/2024,Alive,TTRS,,
231215,2/22/2024,Alive,TTRS,,
231215,2/29/2024,Alive,TTRS,,
231217,11/15/2023,Alive,TTRS,,
231217,11/20/2023,Alive,TTRS,,
231217,12/1/2023,Alive,TTRS,,
231217,12/4/2023,Alive,TTRS,,
231217,12/7/2023,Alive,TTRS,,
231217,12/11/2023,Alive,TTRS,,
231217,12/15/2023,Alive,TTRS,,
231217,12/18/2023,Alive,TTRS,,
231217,12/29/2023,Alive,TTRS,,
231217,1/8/2024,Alive,TTRS,,
231217,1/11/2024,Alive,TTRS,,
231217,1/18/2024,Alive,TTRS,,
231217,1/22/2024,Alive,TTRS,,
231217,1/31/2024,Alive,TTRS,,
231217,2/1/2024,Alive,TTRS,,
231217,2/3/2024,Alive,TTRS,,
231217,2/6/2024,Alive,TTRS,,
231217,2/9/2024,Alive,TTRS,,
231217,2/13/2024,Alive,TTRS,,
231217,2/16/2024,Alive,TTRS,,
231217,2/19/2024,Alive,TTRS,,
231217,2/22/2024,Alive,TTRS,,
231217,2/29/2024,Alive,TTRS,,
231404,11/14/2023,Alive,TTRS,,
231404,11/20/2023,Alive,TTRS,,
231404,11/30/2023,Alive,TTRS,,
231404,12/4/2023,Alive,TTRS,,
231404,12/4/2023,Alive,TTRS,,
231404,12/11/2023,Alive,TTRS,,
231404,12/18/2023,Alive,TTRS,,
231404,1/8/2024,Alive,TTRS,,
231404,1/12/2024,Alive,TTRS,,
231404,1/19/2024,Alive,TTRS,,
231404,1/30/2024,Alive,TTRS,,
231404,1/31/2024,Alive,TTRS,,
231404,2/2/2024,Alive,TTRS,,
231404,2/5/2024,Alive,TTRS,,
231404,2/7/2024,Alive,TTRS,,
231404,2/8/2024,Alive,TTRS,,
231404,2/13/2024,Alive,TTRS,,
231404,2/14/2024,Alive,TTRS,,
231404,2/20/2024,Dead,TTRS,,
231406,11/14/2023,Alive,TTRS,,
231406,11/20/2023,Alive,TTRS,,
231406,12/1/2023,Alive,TTRS,,
231406,12/4/2023,Alive,TTRS,,
231406,12/4/2023,Alive,TTRS,,
231406,12/11/2023,Alive,TTRS,,
231406,12/18/2023,Alive,TTRS,,
231406,1/22/2024,Alive,TTRS,,
231406,1/29/2024,Alive,TTRS,,
231406,1/31/2024,Alive,TTRS,,
231406,2/2/2024,Dead,TTRS,,
231408,1/5/2024,Alive,TTRS,,
231408,1/19/2024,Alive,TTRS,,
231408,1/22/2024,Alive,TTRS,,
231408,1/29/2024,Alive,TTRS,,
231408,1/30/2024,Harvest,TTRS,,
231418,11/14/2023,Alive,TTRS,,
231418,11/20/2023,Alive,TTRS,,
231418,12/1/2023,Alive,TTRS,,
231418,12/5/2023,Alive,TTRS,,
231418,12/8/2023,Alive,TTRS,,
231418,12/11/2023,Alive,TTRS,,
231418,12/18/2023,Alive,TTRS,,
231418,1/19/2024,Alive,TTRS,,
231418,1/29/2024,Alive,TTRS,,
231418,1/31/2024,Alive,TTRS,,
231418,2/2/2024,Alive,TTRS,,
231418,2/5/2024,Alive,TTRS,,
231418,2/7/2024,Alive,TTRS,,
231418,2/7/2024,Alive,TTRS,,
231418,2/9/2024,Alive,TTRS,,
231418,2/13/2024,Alive,TTRS,,
231418,2/14/2024,Alive,TTRS,,
231418,2/16/2024,Alive,TTRS,,
231418,2/20/2024,Alive,TTRS,,
231418,2/22/2024,Alive,TTRS,,
231418,2/27/2024,Alive,TTRS,,
231418,3/1/2024,Alive,TTRS,,
231418,3/4/2024,Alive,TTRS,,
231419,11/14/2023,Alive,TTRS,,
231419,11/20/2023,Alive,TTRS,,
231419,12/1/2023,Alive,TTRS,,
231419,12/4/2023,Alive,TTRS,,
231419,12/7/2023,Alive,TTRS,,
231419,12/11/2023,Alive,TTRS,,
231419,12/18/2023,Alive,TTRS,,
231419,1/12/2024,Alive,TTRS,,
231419,1/22/2024,Alive,TTRS,,
231419,1/29/2024,Alive,TTRS,,
231419,1/31/2024,Alive,TTRS,,
231419,2/1/2024,Harvest,TTRS,,
231420,1/5/2024,Alive,TTRS,,
231420,1/19/2024,Alive,TTRS,,
231420,1/29/2024,Alive,TTRS,,
231420,1/31/2024,Alive,TTRS,,
231420,2/2/2024,Alive,TTRS,,
231420,2/5/2024,Alive,TTRS,,
231420,2/7/2024,Alive,TTRS,,
231420,2/8/2024,Alive,TTRS,,
231420,2/12/2024,Alive,TTRS,,
231420,2/14/2024,Alive,TTRS,,
231420,2/16/2024,Alive,TTRS,,
231420,2/19/2024,Alive,TTRS,,
231420,2/22/2024,Alive,TTRS,,
231420,2/27/2024,Alive,TTRS,,
231611,11/14/2023,Alive,TTRS,,
231611,11/20/2023,Alive,TTRS,,
231611,11/30/2023,Alive,TTRS,,
231611,12/4/2023,Alive,TTRS,,
231611,12/7/2023,Alive,TTRS,,
231611,12/11/2023,Alive,TTRS,,
231611,12/14/2023,Alive,TTRS,,
231611,12/18/2023,Alive,TTRS,,
231611,12/29/2023,Alive,TTRS,,
231611,1/19/2024,Alive,TTRS,,
231611,1/23/2024,Alive,TTRS,,
231611,1/29/2024,Alive,TTRS,,
231611,1/31/2024,Alive,TTRS,,
231611,2/2/2024,Alive,TTRS,,
231611,2/5/2024,Alive,TTRS,,
231611,2/8/2024,Alive,TTRS,,
231611,2/20/2024,Alive,TTRS,,
231611,2/23/2024,Alive,TTRS,,
231611,2/27/2024,Alive,TTRS,,
231630,11/15/2023,Alive,TTRS,,
231630,11/20/2023,Alive,TTRS,,
231630,11/30/2023,Alive,TTRS,,
231630,12/4/2023,Alive,TTRS,,
231630,12/7/2023,Alive,TTRS,,
231630,12/11/2023,Alive,TTRS,,
231630,12/14/2023,Alive,TTRS,,
231630,12/18/2023,Alive,TTRS,,
231630,12/29/2023,Alive,TTRS,,
231630,1/6/2024,Alive,TTRS,,
231630,1/8/2024,Alive,TTRS,,
231630,1/10/2024,Alive,TTRS,,
231630,1/13/2024,Alive,TTRS,,
231630,1/19/2024,Alive,TTRS,,
231630,1/23/2024,Alive,TTRS,,
231630,1/29/2024,Alive,TTRS,,
231630,1/31/2024,Alive,TTRS,,
231630,2/2/2024,Alive,TTRS,,
231630,2/5/2024,Alive,TTRS,,
231630,2/8/2024,Alive,TTRS,,
231630,2/20/2024,Alive,TTRS,,
231630,2/23/2024,Alive,TTRS,,
231630,2/27/2024,Alive,TTRS,,
232035,1/6/2024,Alive,TTRS,,
232035,1/19/2024,Alive,TTRS,,
232035,1/22/2024,Alive,TTRS,,
232035,1/29/2024,Alive,TTRS,,
232035,1/30/2024,Harvest,TTRS,,
232036,1/6/2024,Alive,TTRS,,
232036,1/19/2024,Alive,TTRS,,
232036,1/22/2024,Alive,TTRS,,
232036,1/29/2024,Alive,TTRS,,
232036,1/31/2024,Alive,TTRS,,
232036,2/2/2024,Alive,TTRS,,
232036,2/5/2024,Alive,TTRS,,
232036,2/8/2024,Alive,TTRS,,
232036,2/10/2024,Alive,TTRS,,
232036,2/12/2024,Alive,TTRS,,
232036,2/17/2024,Alive,TTRS,,
232036,2/19/2024,Alive,TTRS,,
232036,2/23/2024,Alive,TTRS,,
232036,2/27/2024,Alive,TTRS,,
232044,11/17/2023,Alive,TTRS,,
232044,11/20/2023,Alive,TTRS,,
232044,12/1/2023,Alive,TTRS,,
232044,12/5/2023,Alive,TTRS,,
232044,12/7/2023,Alive,TTRS,,
232044,12/11/2023,Alive,TTRS,,
232044,12/18/2023,Alive,TTRS,,
232044,1/6/2024,Alive,TTRS,,
232044,1/22/2024,Alive,TTRS,,
232044,1/29/2024,Alive,TTRS,,
232044,1/31/2024,Alive,TTRS,,
